Circuit_ID,Driver_ID,Team_ID,Position,Starting Grid,Laps,Time/Retired,Points,Fastest Lap,Year,Total Time/Gap/Retirement,+1 Pt,Set Fastest Lap,Fastest Lap Time
17,10,15,11,13.0,55,+1 lap,0,1:44.730,2016,,,,
17,3,13,12,18.0,55,+1 lap,0,1:42.475,2016,,,,
17,30,13,13,15.0,55,+1 lap,0,1:44.724,2016,,,,
17,18,8,14,16.0,55,+1 lap,0,1:45.140,2016,,,,
17,25,8,15,21.0,55,+1 lap,0,1:44.117,2016,,,,
17,6,5,16,8.0,55,+1 lap,0,1:44.977,2016,,,,
17,31,14,17,20.0,55,+1 lap,0,1:45.451,2016,,,,
17,34,14,18,22.0,54,+2 laps,0,1:43.585,2016,,,,
17,8,4,NC,5.0,38,DNF,0,1:41.841,2016,,,,
17,27,2,NC,4.0,28,DNF,0,1:42.424,2016,,,,
17,13,12,NC,14.0,16,DNF,0,1:45.364,2016,,,,
17,7,6,NC,7.0,1,DNF,0,,2016,,,,
20,20,1,1,1.0,71,1:40:31.402,25,1:22.596,2016,,,,
20,1,1,2,2.0,71,+8.354,18,1:22.792,2016,,,,
20,2,2,3,4.0,71,+20.858,15,1:21.134,2016,,,,
20,27,2,4,3.0,71,+21.323,12,1:22.887,2016,,,,
20,19,4,5,7.0,71,+27.313,10,1:22.497,2016,,,,
20,8,4,6,6.0,71,+49.376,8,1:22.512,2016,,,,
20,7,6,7,5.0,71,+58.891,6,1:23.288,2016,,,,
20,6,5,8,8.0,71,+65.612,4,1:23.540,2016,,,,
20,21,5,9,9.0,71,+76.206,2,1:23.576,2016,,,,
20,11,6,10,12.0,71,+76.798,1,1:23.607,2016,,,,
20,18,8,11,15.0,70,+1 lap,0,1:24.340,2016,,,,
20,4,3,12,13.0,70,+1 lap,0,1:23.777,2016,,,,
20,5,3,13,11.0,70,+1 lap,0,1:23.668,2016,,,,
20,30,13,14,21.0,70,+1 lap,0,1:24.574,2016,,,,
20,25,8,15,19.0,70,+1 lap,0,1:23.657,2016,,,,
20,26,15,16,10.0,70,+1 lap,0,1:24.467,2016,,,,
20,3,13,17,14.0,70,+1 lap,0,1:23.146,2016,,,,
20,10,15,18,18.0,70,+1 lap,0,1:23.618,2016,,,,
20,13,12,19,17.0,70,+1 lap,0,1:23.456,2016,,,,
20,16,12,20,22.0,70,+1 lap,0,1:23.278,2016,,,,
20,34,14,21,20.0,69,+2 laps,0,1:24.964,2016,,,,
20,31,14,NC,16.0,0,DNF,0,,2016,,,,
18,20,1,1,1.0,71,3:01:01.335,25,1:25.639,2016,,,,
18,1,1,2,2.0,71,+11.455,18,1:26.222,2016,,,,
18,27,2,3,4.0,71,+21.481,15,1:25.305,2016,,,,
18,11,6,4,9.0,71,+25.346,12,1:27.093,2016,,,,
18,19,4,5,5.0,71,+26.334,10,1:26.195,2016,,,,
18,26,15,6,15.0,71,+29.160,8,1:27.153,2016,,,,
18,7,6,7,8.0,71,+29.827,6,1:26.728,2016,,,,
18,2,2,8,6.0,71,+30.486,4,1:25.532,2016,,,,
18,25,8,9,21.0,71,+42.620,2,1:27.547,2016,,,,
18,5,3,10,10.0,71,+44.432,1,1:27.104,2016,,,,
18,6,5,11,11.0,71,+45.292,0,1:26.062,2016,,,,
18,34,14,12,22.0,71,+45.809,0,1:27.796,2016,,,,
18,10,15,13,14.0,71,+51.192,0,1:27.476,2016,,,,
18,3,13,14,18.0,71,+51.555,0,1:26.524,2016,,,,
18,31,14,15,19.0,71,+60.498,0,1:27.919,2016,,,,
18,4,3,16,17.0,71,+81.994,0,1:26.983,2016,,,,
18,13,12,NC,12.0,60,DNF,0,1:27.805,2016,,,,
18,21,5,NC,13.0,46,DNF,0,1:26.767,2016,,,,
18,30,13,NC,16.0,20,DNF,0,1:34.334,2016,,,,
18,8,4,NC,3.0,19,DNF,0,1:28.847,2016,,,,
18,18,8,NC,20.0,11,DNF,0,1:31.265,2016,,,,
18,16,12,NC,7.0,0,DNS,0,,2016,,,,
19,20,1,1,1.0,55,1:38:04.013,25,1:45.137,2016,,,,
19,1,1,2,2.0,55,+0.439,18,1:45.261,2016,,,,
19,19,4,3,5.0,55,+0.843,15,1:43.729,2016,,,,
19,27,2,4,6.0,55,+1.685,12,1:45.187,2016,,,,
19,2,2,5,3.0,55,+5.315,10,1:44.889,2016,,,,
19,8,4,6,4.0,55,+18.816,8,1:45.163,2016,,,,
19,7,6,7,7.0,55,+50.114,6,1:45.949,2016,,,,
19,11,6,8,8.0,55,+58.776,4,1:45.249,2016,,,,
19,21,5,9,10.0,55,+59.436,2,1:45.675,2016,,,,
19,5,3,10,9.0,55,+59.896,1,1:44.495,2016,,,,
19,16,12,11,14.0,55,+76.777,0,1:44.970,2016,,,,
19,13,12,12,13.0,55,+95.113,0,1:45.928,2016,,,,
19,34,14,13,20.0,54,+1 lap,0,1:46.189,2016,,,,
19,31,14,14,16.0,54,+1 lap,0,1:46.145,2016,,,,
19,18,8,15,22.0,54,+1 lap,0,1:46.216,2016,,,,
19,25,8,16,19.0,54,+1 lap,0,1:46.287,2016,,,,
19,30,13,17,15.0,54,+1 lap,0,1:45.715,2016,,,,
19,26,15,NC,21.0,41,DNF,0,1:46.591,2016,,,,
19,10,15,NC,17.0,14,DNF,0,1:48.752,2016,,,,
19,4,3,NC,12.0,12,DNF,0,1:48.753,2016,,,,
19,6,5,NC,11.0,6,DNF,0,1:47.837,2016,,,,
19,3,13,NC,18.0,5,DNF,0,1:48.601,2016,,,,
1,19,4,1,2.0,57,1:24:11.672,25,1:26.638,2017,,,,
1,20,1,2,1.0,57,+9.975,18,1:27.033,2017,,,,
1,6,1,3,3.0,57,+11.250,15,1:26.593,2017,,,,
1,8,4,4,4.0,57,+22.393,12,1:26.538,2017,,,,
1,27,2,5,5.0,57,+28.827,10,1:26.964,2017,,,,
1,21,5,6,7.0,57,+83.386,8,1:28.045,2017,,,,
1,11,6,7,10.0,56,+1 lap,6,1:28.336,2017,,,,
1,26,15,8,8.0,56,+1 lap,4,1:27.677,2017,,,,
1,10,15,9,9.0,56,+1 lap,2,1:26.711,2017,,,,
1,34,6,10,13.0,56,+1 lap,1,1:28.475,2017,,,,
1,7,13,11,11.0,56,+1 lap,0,1:28.486,2017,,,,
1,35,8,12,16.0,55,+2 laps,0,1:29.052,2017,,,,
1,33,3,13,18.0,55,+2 laps,0,1:29.440,2017,,,,
1,5,3,NC,12.0,50,DNF,0,1:30.077,2017,,,,
1,3,12,NC,17.0,46,DNF,0,1:27.568,2017,,,,
1,36,5,NC,20.0,40,DNF,0,1:29.389,2017,,,,
1,2,2,NC,15.0,25,DNF,0,1:29.447,2017,,,,
1,18,8,NC,14.0,21,DNF,0,1:32.052,2017,,,,
1,30,13,NC,19.0,15,DNF,0,1:32.195,2017,,,,
1,16,12,NC,6.0,13,DNF,0,1:30.183,2017,,,,
4,20,1,1,1.0,56,1:37:36.158,25,1:35.378,2017,,,,
4,19,4,2,2.0,56,+6.250,18,1:35.423,2017,,,,
4,27,2,3,16.0,56,+45.192,15,1:36.722,2017,,,,
4,2,2,4,5.0,56,+46.035,12,1:36.791,2017,,,,
4,8,4,5,4.0,56,+48.076,10,1:36.003,2017,,,,
4,6,1,6,3.0,56,+48.808,8,1:35.849,2017,,,,
4,26,15,7,11.0,56,+72.893,6,1:37.398,2017,,,,
4,3,12,8,12.0,55,+1 lap,4,1:37.528,2017,,,,
4,11,6,9,8.0,55,+1 lap,2,1:36.531,2017,,,,
4,34,6,10,17.0,55,+1 lap,1,1:37.036,2017,,,,
4,16,12,11,19.0,55,+1 lap,0,1:37.551,2017,,,,
4,7,13,12,7.0,55,+1 lap,0,1:38.015,2017,,,,
4,30,13,13,20.0,55,+1 lap,0,1:38.1181,2017,,,,
4,21,5,14,6.0,55,+1 lap,0,1:36.511,2017,,,,
4,18,8,15,14.0,55,+1 lap,0,1:39.732,2017,,,,
4,5,3,NC,13.0,33,DNF,0,1:39.496,2017,,,,
4,10,15,NC,9.0,18,DNF,0,1:40.090,2017,,,,
4,33,3,NC,15.0,17,DNF,0,1:41.460,2017,,,,
4,35,8,NC,18.0,3,DNF,0,,2017,,,,
4,36,5,NC,10.0,0,DNF,0,,2017,,,,
3,19,4,1,3.0,57,1:33:53.374,25,1:33.826,2017,,,,
3,20,1,2,2.0,57,+6.660,18,1:32.798,2017,,,,
3,6,1,3,1.0,57,+20.397,15,1:34.087,2017,,,,
3,8,4,4,5.0,57,+22.475,12,1:33.720,2017,,,,
3,2,2,5,4.0,57,+39.346,10,1:33.495,2017,,,,
3,21,5,6,8.0,57,+54.326,8,1:34.256,2017,,,,
3,11,6,7,18.0,57,+62.606,6,1:34.609,2017,,,,
3,16,12,8,9.0,57,+74.865,4,1:34.948,2017,,,,
3,7,13,9,7.0,57,+80.188,2,1:35.372,2017,,,,
3,34,6,10,14.0,57,+95.711,1,1:35.179,2017,,,,
3,31,8,11,13.0,56,+1 lap,0,1:36.786,2017,,,,
3,10,15,12,11.0,56,+1 lap,0,1:34.985,2017,,,,
3,30,13,13,10.0,56,+1 lap,0,1:35.552,2017,,,,
3,5,3,14,15.0,54,DNF,0,1:35.595,2017,,,,
3,18,8,NC,19.0,50,DNF,0,1:35.086,2017,,,,
3,26,15,NC,16.0,12,DNF,0,1:38.026,2017,,,,
3,36,5,NC,12.0,12,DNF,0,1:36.303,2017,,,,
3,27,2,NC,6.0,11,DNF,0,1:36.681,2017,,,,
3,3,12,NC,20.0,8,DNF,0,1:38.718,2017,,,,
3,33,3,NC,17.0,0,DNS,0,,2017,,,,
16,6,1,1,3.0,52,1:28:08.743,25,1:37.367,2017,,,,
16,19,4,2,1.0,52,+0.617,18,1:37.312,2017,,,,
16,8,4,3,2.0,52,+11.000,15,1:36.844,2017,,,,
16,20,1,4,4.0,52,+36.320,12,1:38.398,2017,,,,
16,27,2,5,7.0,52,+60.416,10,1:38.429,2017,,,,
16,11,6,6,9.0,52,+86.788,8,1:38.661,2017,,,,
16,34,6,7,10.0,52,+95.004,6,1:38.745,2017,,,,
16,7,13,8,8.0,52,+96.188,4,1:38.418,2017,,,,
16,21,5,9,6.0,51,+1 lap,2,1:38.232,2017,,,,
16,26,15,10,14.0,51,+1 lap,1,1:38.858,2017,,,,
16,36,5,11,11.0,51,+1 lap,0,1:38.870,2017,,,,
16,10,15,12,12.0,51,+1 lap,0,1:38.300,2017,,,,
16,3,12,13,13.0,51,+1 lap,0,1:39.566,2017,,,,
16,33,3,14,20.0,51,+1 lap,0,1:39.790,2017,,,,
16,18,8,15,18.0,51,+1 lap,0,1:39.835,2017,,,,
16,31,8,16,17.0,50,+2 laps,0,1:40.922,2017,,,,
16,2,2,NC,5.0,5,DNF,0,1:42.285,2017,,,,
16,30,13,NC,16.0,0,DNF,0,,2017,,,,
16,16,12,NC,19.0,0,DNF,0,,2017,,,,
16,5,3,NC,15.0,0,DNS,0,,2017,,,,
5,20,1,1,1.0,66,1:35:56.497,25,1:23.593,2017,,,,
5,19,4,2,2.0,66,+3.490,18,1:23.674,2017,,,,
5,2,2,3,6.0,66,+75.820,15,1:23.686,2017,,,,
5,11,6,4,8.0,65,+1 lap,12,1:25.755,2017,,,,
5,34,6,5,10.0,65,+1 lap,10,1:26.276,2017,,,,
5,7,13,6,13.0,65,+1 lap,8,1:26.703,2017,,,,
5,26,15,7,12.0,65,+1 lap,6,1:26.186,2017,,,,
5,31,8,8,15.0,65,+1 lap,4,1:26.476,2017,,,,
5,10,15,9,19.0,65,+1 lap,2,1:25.976,2017,,,,
5,16,12,10,14.0,65,+1 lap,1,1:26.871,2017,,,,
5,18,8,11,16.0,64,+2 laps,0,1:26.213,2017,,,,
5,5,3,12,7.0,64,+2 laps,0,1:23.894,2017,,,,
5,21,5,13,9.0,64,+2 laps,0,1:26.472,2017,,,,
5,3,12,14,11.0,64,+2 laps,0,1:26.371,2017,,,,
5,30,13,15,17.0,64,+2 laps,0,1:24.843,2017,,,,
5,36,5,16,18.0,64,+2 laps,0,1:26.838,2017,,,,
5,6,1,NC,3.0,38,DNF,0,1:24.696,2017,,,,
5,33,3,NC,20.0,32,DNF,0,1:27.554,2017,,,,
5,27,2,NC,5.0,1,DNF,0,,2017,,,,
5,8,4,NC,4.0,0,DNF,0,,2017,,,,
6,19,4,1,2.0,78,1:44:44.340,25,1:15.238,2017,,,,
6,8,4,2,1.0,78,+3.145,18,1:15.527,2017,,,,
6,2,2,3,5.0,78,+3.745,15,1:15.756,2017,,,,
6,6,1,4,3.0,78,+5.517,12,1:16.439,2017,,,,
6,27,2,5,4.0,78,+6.199,10,1:16.329,2017,,,,
6,26,15,6,6.0,78,+12.038,8,1:16.649,2017,,,,
6,20,1,7,13.0,78,+15.801,6,1:15.825,2017,,,,
6,16,12,8,8.0,78,+18.150,4,1:17.095,2017,,,,
6,21,5,9,14.0,78,+19.445,2,1:16.543,2017,,,,
6,3,12,10,11.0,78,+21.443,1,1:16.313,2017,,,,
6,30,13,11,16.0,78,+22.737,0,1:16.614,2017,,,,
6,34,6,12,15.0,78,+23.725,0,1:16.482,2017,,,,
6,11,6,13,7.0,78,+49.089,0,1:14.820,2017,,,,
6,37,15,14,9.0,71,DNF,0,1:16.539,2017,,,,
6,36,5,15,17.0,71,DNF,0,1:16.075,2017,,,,
6,33,3,NC,12.0,66,DNF,0,1:16.665,2017,,,,
6,18,8,NC,19.0,63,DNF,0,1:16.829,2017,,,,
6,4,3,NC,20.0,57,DNF,0,1:16.912,2017,,,,
6,31,8,NC,18.0,57,DNF,0,1:18.034,2017,,,,
6,7,13,NC,10.0,15,DNF,0,1:17.885,2017,,,,
7,20,1,1,1.0,70,1:33:05.154,25,1:14.551,2017,,,,
7,6,1,2,3.0,70,+19.783,18,1:15.894,2017,,,,
7,2,2,3,6.0,70,+35.297,15,1:16.165,2017,,,,
7,19,4,4,2.0,70,+35.907,12,1:14.719,2017,,,,
7,11,6,5,8.0,70,+40.476,10,1:16.367,2017,,,,
7,34,6,6,9.0,70,+40.716,8,1:16.247,2017,,,,
7,8,4,7,4.0,70,+58.632,6,1:15.388,2017,,,,
7,7,13,8,10.0,70,+60.374,4,1:16.136,2017,,,,
7,36,5,9,17.0,69,+1 lap,2,1:15.979,2017,,,,
7,16,12,10,14.0,69,+1 lap,1,1:16.949,2017,,,,
7,30,13,11,15.0,69,+1 lap,0,1:16.704,2017,,,,
7,3,12,12,18.0,69,+1 lap,0,1:16.341,2017,,,,
7,18,8,13,19.0,69,+1 lap,0,1:16.995,2017,,,,
7,33,3,14,16.0,69,+1 lap,0,1:16.774,2017,,,,
7,31,8,15,20.0,68,+2 laps,0,1:17.091,2017,,,,
7,5,3,16,12.0,66,DNF,0,1:15.853,2017,,,,
7,10,15,NC,11.0,54,DNF,0,1:16.713,2017,,,,
7,27,2,NC,5.0,10,DNF,0,1:17.187,2017,,,,
7,21,5,NC,7.0,0,DNF,0,,2017,,,,
7,26,15,NC,13.0,0,DNF,0,,2017,,,,
22,2,2,1,10.0,51,2:03:55.573,25,1:44.882,2017,,,,
22,6,1,2,2.0,51,+3.904,18,1:43.925,2017,,,,
22,36,5,3,8.0,51,+4.009,15,1:45.108,2017,,,,
22,19,4,4,4.0,51,+5.976,12,1:43.441,2017,,,,
22,20,1,5,1.0,51,+6.188,10,1:43.469,2017,,,,
22,34,6,6,7.0,51,+30.298,8,1:45.634,2017,,,,
22,3,12,7,12.0,51,+41.753,6,1:46.312,2017,,,,
22,26,15,8,15.0,51,+49.400,4,1:45.866,2017,,,,
22,5,3,9,19.0,51,+59.551,2,1:45.168,2017,,,,
22,31,8,10,14.0,51,+89.093,1,1:47.120,2017,,,,
22,18,8,11,17.0,51,+91.794,0,1:47.186,2017,,,,
22,33,3,12,18.0,51,+92.160,0,1:46.648,2017,,,,
22,16,12,13,16.0,50,+1 lap,0,1:46.831,2017,,,,
22,8,4,14,3.0,46,DNF,0,1:45.542,2017,,,,
22,11,6,NC,6.0,39,DNF,0,1:45.588,2017,,,,
22,21,5,NC,9.0,25,DNF,0,1:47.340,2017,,,,
22,7,13,NC,13.0,24,DNF,0,1:48.536,2017,,,,
22,27,2,NC,5.0,12,DNF,0,1:46.398,2017,,,,
22,10,15,NC,11.0,9,DNF,0,1:48.394,2017,,,,
22,30,13,NC,20.0,7,DNF,0,1:51.673,2017,,,,
8,6,1,1,1.0,71,1:21:48.523,25,1:07.847,2017,,,,
8,19,4,2,2.0,71,+0.658,18,1:07.496,2017,,,,
8,2,2,3,4.0,71,+6.012,15,1:07.442,2017,,,,
8,20,1,4,8.0,71,+7.430,12,1:07.411,2017,,,,
8,8,4,5,3.0,71,+20.370,10,1:07.486,2017,,,,
8,16,12,6,6.0,71,+73.160,8,1:08.590,2017,,,,
8,11,6,7,7.0,70,+1 lap,0,1:08.470,2017,,,,
8,34,6,8,9.0,70,+1 lap,0,1:08.659,2017,,,,
8,21,5,9,17.0,70,+1 lap,0,1:08.419,2017,,,,
8,36,5,10,18.0,70,+1 lap,0,1:08.777,2017,,,,
8,30,13,11,16.0,70,+1 lap,0,1:08.652,2017,,,,
8,33,3,12,13.0,70,+1 lap,0,1:08.422,2017,,,,
8,7,13,13,11.0,70,+1 lap,0,1:09.043,2017,,,,
8,31,8,14,20.0,70,+1 lap,0,1:09.241,2017,,,,
8,18,8,15,19.0,69,+2 laps,0,1:09.284,2017,,,,
8,10,15,16,14.0,68,+3 laps,0,1:08.061,2017,,,,
8,26,15,NC,10.0,44,DNF,0,1:09.150,2017,,,,
8,3,12,NC,15.0,29,DNF,0,1:10.402,2017,,,,
8,5,3,NC,12.0,1,DNF,0,,2017,,,,
8,27,2,NC,5.0,0,DNF,0,,2017,,,,
9,20,1,1,1.0,51,1:21:27.430,25,1:30.621,2017,,,,
9,6,1,2,9.0,51,+14.063,18,1:30.905,2017,,,,
9,8,4,3,2.0,51,+36.570,15,1:31.517,2017,,,,
9,27,2,4,4.0,51,+52.125,12,1:30.678,2017,,,,
9,2,2,5,19.0,51,+65.955,10,1:31.874,2017,,,,
9,7,13,6,5.0,51,+68.109,8,1:32.577,2017,,,,
9,19,4,7,3.0,51,+93.989,6,1:31.872,2017,,,,
9,34,6,8,7.0,50,+1 lap,4,1:33.521,2017,,,,
9,11,6,9,6.0,50,+1 lap,2,1:33.504,2017,,,,
9,21,5,10,14.0,50,+1 lap,1,1:33.562,2017,,,,
9,33,3,11,8.0,50,+1 lap,0,1:33.464,2017,,,,
9,3,12,12,16.0,50,+1 lap,0,1:32.683,2017,,,,
9,16,12,13,10.0,50,+1 lap,0,1:32.290,2017,,,,
9,18,8,14,18.0,50,+1 lap,0,1:33.119,2017,,,,
9,10,15,15,12.0,50,+1 lap,0,1:33.594,2017,,,,
9,36,5,16,15.0,50,+1 lap,0,1:33.400,2017,,,,
9,31,8,17,17.0,50,+1 lap,0,1:33.342,2017,,,,
9,5,3,NC,20.0,32,DNF,0,1:34.263,2017,,,,
9,26,15,NC,13.0,0,DNF,0,,2017,,,,
9,30,13,NC,11.0,0,DNS,0,,2017,,,,
11,19,4,1,1.0,70,1:39:46.713,25,1:20.807,2017,,,,
11,8,4,2,2.0,70,+0.908,18,1:20.461,2017,,,,
11,6,1,3,3.0,70,+12.462,15,1:21.214,2017,,,,
11,20,1,4,4.0,70,+12.885,12,1:20.818,2017,,,,
11,27,2,5,5.0,70,+13.276,10,1:20.490,2017,,,,
11,5,3,6,7.0,70,+71.223,8,1:20.182,2017,,,,
11,26,15,7,9.0,69,+1 lap,6,1:21.871,2017,,,,
11,11,6,8,13.0,69,+1 lap,4,1:22.105,2017,,,,
11,34,6,9,11.0,69,+1 lap,2,1:22.431,2017,,,,
11,33,3,10,8.0,69,+1 lap,1,1:21.960,2017,,,,
11,10,15,11,16.0,69,+1 lap,0,1:21.631,2017,,,,
11,30,13,12,10.0,69,+1 lap,0,1:21.589,2017,,,,
11,3,12,13,15.0,69,+1 lap,0,1:22.100,2017,,,,
11,36,5,14,17.0,69,+1 lap,0,1:22.830,2017,,,,
11,31,8,15,18.0,68,+2 laps,0,1:23.573,2017,,,,
11,18,8,16,20.0,68,+2 laps,0,1:21.752,2017,,,,
11,7,13,17,12.0,67,DNF,0,1:21.611,2017,,,,
11,38,5,NC,19.0,60,DNF,0,1:23.242,2017,,,,
11,16,12,NC,14.0,20,DNF,0,1:24.702,2017,,,,
11,2,2,NC,6.0,0,DNF,0,,2017,,,,
12,20,1,1,1.0,44,1:24:42.820,25,1:46.603,2017,,,,
12,19,4,2,2.0,44,+2.358,18,1:46.577,2017,,,,
12,2,2,3,6.0,44,+10.791,15,1:47.549,2017,,,,
12,8,4,4,4.0,44,+14.471,12,1:47.730,2017,,,,
12,6,1,5,3.0,44,+16.456,10,1:47.721,2017,,,,
12,7,13,6,7.0,44,+28.087,8,1:48.922,2017,,,,
12,16,12,7,11.0,44,+31.553,6,1:49.087,2017,,,,
12,21,5,8,16.0,44,+36.649,4,1:49.637,2017,,,,
12,34,6,9,9.0,44,+38.154,2,1:49.721,2017,,,,
12,26,15,10,13.0,44,+39.447,1,1:49.709,2017,,,,
12,36,5,11,15.0,44,+48.999,0,1:50.543,2017,,,,
12,10,15,12,19.0,44,+49.940,0,1:49.708,2017,,,,
12,30,13,13,14.0,44,+53.239,0,1:49.283,2017,,,,
12,33,3,14,20.0,44,+57.078,0,1:49.907,2017,,,,
12,3,12,15,12.0,44,+67.262,0,1:49.126,2017,,,,
12,18,8,16,17.0,44,+69.711,0,1:50.775,2017,,,,
12,11,6,17,8.0,42,DNF,0,1:48.300,2017,,,,
12,5,3,NC,10.0,25,DNF,0,1:51.720,2017,,,,
12,27,2,NC,5.0,7,DNF,0,1:51.022,2017,,,,
12,31,8,NC,18.0,2,DNF,0,,2017,,,,
13,20,1,1,1.0,53,1:15:32.312,25,1:23.488,2017,,,,
13,6,1,2,4.0,53,+4.471,18,1:23.722,2017,,,,
13,19,4,3,6.0,53,+36.317,15,1:23.897,2017,,,,
13,2,2,4,16.0,53,+40.335,12,1:23.361,2017,,,,
13,8,4,5,5.0,53,+60.082,10,1:25.054,2017,,,,
13,34,6,6,3.0,53,+71.528,8,1:25.652,2017,,,,
13,36,5,7,2.0,53,+74.156,6,1:25.625,2017,,,,
13,21,5,8,7.0,53,+74.834,4,1:25.477,2017,,,,
13,11,6,9,10.0,53,+75.276,2,1:24.968,2017,,,,
13,27,2,10,13.0,52,+1 lap,1,1:24.351,2017,,,,
13,3,12,11,9.0,52,+1 lap,0,1:26.037,2017,,,,
13,10,15,12,8.0,52,+1 lap,0,1:25.894,2017,,,,
13,7,13,13,14.0,52,+1 lap,0,1:26.131,2017,,,,
13,26,15,14,15.0,52,+1 lap,0,1:26.210,2017,,,,
13,16,12,15,20.0,52,+1 lap,0,1:25.020,2017,,,,
13,31,8,16,12.0,51,+2 laps,0,1:26.547,2017,,,,
13,5,3,17,19.0,50,DNF,0,1:25.871,2017,,,,
13,18,8,18,11.0,49,DNF,0,1:27.663,2017,,,,
13,33,3,NC,18.0,33,DNF,0,1:26.912,2017,,,,
13,30,13,NC,17.0,29,DNF,0,1:25.752,2017,,,,
14,20,1,1,5.0,58,2:03:23.544,25,1:45.008,2017,,,,
14,2,2,2,3.0,58,+4.507,18,1:45.301,2017,,,,
14,6,1,3,6.0,58,+8.800,15,1:45.405,2017,,,,
14,26,15,4,10.0,58,+22.822,12,1:46.537,2017,,,,
14,11,6,5,12.0,58,+25.359,10,1:46.731,2017,,,,
14,30,13,6,11.0,58,+27.259,8,1:46.722,2017,,,,
14,33,3,7,9.0,58,+30.388,6,1:46.722,2017,,,,
14,36,5,8,18.0,58,+41.696,4,1:47.512,2017,,,,
14,16,12,9,15.0,58,+43.282,2,1:47.637,2017,,,,
14,34,6,10,14.0,58,+44.795,1,1:47.677,2017,,,,
14,21,5,11,17.0,58,+46.5367,0,1:47.055,2017,,,,
14,31,8,12,19.0,56,+2 laps,0,1:49.061,2017,,,,
14,3,12,NC,16.0,50,DNF,0,1:47.585,2017,,,,
14,7,13,NC,7.0,48,DNF,0,1:48.011,2017,,,,
14,18,8,NC,20.0,35,DNF,0,1:52.496,2017,,,,
14,10,15,NC,13.0,10,DNF,0,2:10.512,2017,,,,
14,5,3,NC,8.0,8,DNF,0,2:13.579,2017,,,,
14,19,4,NC,1.0,0,DNF,0,,2017,,,,
14,27,2,NC,2.0,0,DNF,0,,2017,,,,
14,8,4,NC,4.0,0,DNF,0,,2017,,,,
2,27,2,1,3.0,56,1:30:01.290,25,1:34.467,2017,,,,
2,20,1,2,1.0,56,+12.770,18,1:34.452,2017,,,,
2,2,2,3,4.0,56,+22.519,15,1:34.770,2017,,,,
2,19,4,4,20.0,56,+37.362,12,1:34.080,2017,,,,
2,6,1,5,5.0,56,+56.021,10,1:35.284,2017,,,,
2,11,6,6,9.0,56,+78.630,8,1:35.591,2017,,,,
2,33,3,7,7.0,55,+1 lap,6,1:35.931,2017,,,,
2,36,5,8,13.0,55,+1 lap,4,1:36.627,2017,,,,
2,21,5,9,11.0,55,+1 lap,2,1:36.944,2017,,,,
2,34,6,10,6.0,55,+1 lap,1,1:37.075,2017,,,,
2,5,3,11,10.0,55,+1 lap,0,1:36.501,2017,,,,
2,3,12,12,17.0,55,+1 lap,0,1:37.192,2017,,,,
2,16,12,13,16.0,55,+1 lap,0,1:35.796,2017,,,,
2,39,15,14,15.0,55,+1 lap,0,1:37.170,2017,,,,
2,30,13,15,12.0,55,+1 lap,0,1:37.186,2017,,,,
2,7,13,16,8.0,55,+1 lap,0,1:34.266,2017,,,,
2,31,8,17,18.0,55,+1 lap,0,1:36.395,2017,,,,
2,18,8,18,19.0,54,+2 laps,0,1:36.630,2017,,,,
2,26,15,NC,14.0,29,DNF,0,1:38.123,2017,,,,
2,8,4,NC,2.0,0,DNF,0,,2017,,,,
15,20,1,1,1.0,53,1:27:31.194,25,1:33.780,2017,,,,
15,27,2,2,4.0,53,+1.211,18,1:33.730,2017,,,,
15,2,2,3,3.0,53,+9.679,15,1:33.694,2017,,,,
15,6,1,4,6.0,53,+10.580,12,1:33.144,2017,,,,
15,8,4,5,10.0,53,+32.622,10,1:33.175,2017,,,,
15,34,6,6,5.0,53,+67.788,8,1:34.843,2017,,,,
15,11,6,7,7.0,53,+71.424,6,1:34.744,2017,,,,
15,3,12,8,12.0,53,+88.953,4,1:35.338,2017,,,,
15,16,12,9,13.0,53,+89.883,2,1:35.347,2017,,,,
15,21,5,10,8.0,52,+1 lap,1,1:35.943,2017,,,,
15,5,3,11,20.0,52,+1 lap,0,1:35.111,2017,,,,
15,30,13,12,18.0,52,+1 lap,0,1:34.095,2017,,,,
15,39,15,13,14.0,52,+1 lap,0,1:34.533,2017,,,,
15,33,3,14,9.0,52,+1 lap,0,1:33.724,2017,,,,
15,31,8,15,17.0,51,+2 laps,0,1:36.430,2017,,,,
15,36,5,NC,15.0,45,DNF,0,1:34.548,2017,,,,
15,7,13,NC,11.0,40,DNF,0,1:35.883,2017,,,,
15,18,8,NC,16.0,7,DNF,0,1:38.596,2017,,,,
15,19,4,NC,2.0,4,DNF,0,2:06.457,2017,,,,
15,26,15,NC,19.0,0,DNF,0,,2017,,,,
17,20,1,1,1.0,56,1:33:50.991,25,1:38.776,2017,,,,
17,19,4,2,2.0,56,+10.143,18,1:37.766,2017,,,,
17,8,4,3,5.0,56,+15.779,15,1:38.809,2017,,,,
17,27,2,4,16.0,56,+16.768,12,1:38.060,2017,,,,
17,6,1,5,3.0,56,+34.967,10,1:37.767,2017,,,,
17,34,6,6,6.0,56,+90.980,8,1:40.499,2017,,,,
17,26,13,7,7.0,56,+92.944,6,1:40.462,2017,,,,
17,11,6,8,9.0,55,+1 lap,4,1:40.851,2017,,,,
17,21,5,9,10.0,55,+1 lap,2,1:40.131,2017,,,,
